MdALE errors individual fit optim,MdALE errors Eleveld
0.04896540939807892,0.32230567932128906
0.08841089904308319,0.1575373411178589
0.0157754048705101,0.1597093790769577
0.0037391865625977516,0.05816538259387016
0.02733328938484192,0.08738374710083008
0.15247856080532074,0.4202633202075958
0.13620039820671082,0.18884116411209106
0.029744630679488182,0.11273651570081711
0.19687506556510925,0.22603031992912292
0.468849241733551,0.8591144680976868
0.20436415076255798,0.2703477144241333
0.32316675782203674,0.6732308268547058
0.2557947039604187,0.5100792646408081
0.17504844069480896,0.2006533443927765
0.20901113748550415,0.3266978859901428
0.14415502548217773,0.26810187101364136
0.5721598267555237,0.9078415036201477
0.5982781648635864,0.731448233127594
0.5061350464820862,0.6702192425727844
0.3404804468154907,0.4945451021194458
0.32038694620132446,0.6432453989982605
0.20412972569465637,0.4312513768672943
0.3540502190589905,0.3614075183868408
0.1728629767894745,0.24472008645534515
0.1748080849647522,0.1857312172651291
0.21053847670555115,0.4207035303115845
0.018341217190027237,0.08698209375143051
0.012440236285328865,0.38625389337539673
0.05056297406554222,0.06520900130271912
0.007148620206862688,0.374994695186615
0.0178137868642807,0.16973155736923218
0.05073191225528717,0.04759638011455536
0.03979199379682541,0.44407379627227783
0.018405765295028687,0.1593291461467743
0.0,0.6002533435821533
0.005681304726749659,0.5557245016098022
0.08032501488924026,0.20669347047805786
0.10175709426403046,0.2748197913169861
0.04115641862154007,0.1117938756942749
0.023963801562786102,0.14707894623279572
0.04773559421300888,0.0991688072681427
0.10255709290504456,0.2404690682888031
0.13013333082199097,0.1887117177248001
0.07277698069810867,0.09873649477958679
0.04339388757944107,0.0810999870300293
0.1294248104095459,0.14626944065093994
0.04953518137335777,0.6036641001701355
0.015977749601006508,0.12598206102848053
0.026746967807412148,0.2684285044670105
0.07637755572795868,0.3298933804035187
0.0013112765736877918,0.7505068182945251
0.014782067388296127,0.18904471397399902
0.03304309770464897,0.5797924995422363
0.0501236692070961,0.389435350894928
0.006969265639781952,0.6930450797080994
0.016062241047620773,0.5705685019493103
0.035761989653110504,0.39163291454315186
0.023577215149998665,0.49007758498191833
0.028051551431417465,0.6220522522926331
0.10002301633358002,0.4027714729309082
0.015274175442755222,0.1742006540298462
0.08862355351448059,0.21758456528186798
0.014094449579715729,0.17371009290218353
0.0015088969375938177,0.12709569931030273
0.08652867376804352,0.11461489647626877
0.08814652264118195,0.24522772431373596
0.0308296550065279,0.24366214871406555
0.021319743245840073,0.5942088961601257
0.028999028727412224,0.30922722816467285
0.00842635054141283,0.4784626364707947
0.032874464988708496,0.32077938318252563
0.021590005606412888,0.7597063779830933
0.006976925767958164,0.38021039962768555
0.03621390089392662,0.5383240580558777
0.02954951487481594,0.4884798228740692
0.09992370009422302,0.3830898404121399
0.11158575862646103,0.2345769703388214
0.05618670955300331,0.35488876700401306
0.04096325486898422,0.137090802192688
0.0818735659122467,0.457602858543396
0.13280075788497925,0.4475975036621094
0.07175692915916443,0.2861698865890503
0.042743436992168427,0.5853548049926758
0.19055905938148499,0.9780375957489014
0.15645337104797363,0.9227138757705688
0.2543838620185852,0.8426872491836548
0.18612107634544373,0.8486818075180054
0.10809372365474701,0.5565030574798584
0.1294713169336319,0.48602592945098877
0.16306082904338837,0.4557702839374542
0.10625523328781128,0.4683743119239807
0.16610071063041687,0.35640448331832886
0.1907128244638443,0.5584742426872253
0.11289907246828079,0.5186991691589355
0.14994901418685913,0.5274366140365601
0.065676748752594,0.15482619404792786
0.08999582380056381,0.24911731481552124
0.14381635189056396,0.20841550827026367
0.1806473582983017,0.41052326560020447
0.12223250418901443,0.5470358729362488
0.0705011785030365,0.2200503945350647
0.11830257624387741,0.5085413455963135
0.12419411540031433,0.46856263279914856
0.23865950107574463,0.3458572328090668
0.13364242017269135,0.5906867384910583
0.08106779307126999,0.3099053204059601
0.07705047726631165,0.41669130325317383
0.047180064022541046,0.4880450665950775
0.1546071618795395,0.4504126310348511
0.07783418893814087,0.30074918270111084
0.04991062730550766,0.16135743260383606
0.052904918789863586,0.25486353039741516
0.0926739051938057,0.21554848551750183
0.0928228348493576,0.4912031292915344
0.03241822123527527,0.047101639211177826
0.12844860553741455,0.4158134460449219
0.09885123372077942,0.6120113134384155
0.16437053680419922,0.5554641485214233
0.05566965043544769,0.25134479999542236
0.07009603083133698,0.23309698700904846
0.07081159204244614,0.4826502203941345
0.0880046859383583,0.29622623324394226
0.088010773062706,0.28786054253578186
0.11895007640123367,0.2824392020702362
0.14548927545547485,0.22290290892124176
0.056838832795619965,0.12134738266468048
0.13032351434230804,0.3572709262371063
0.11800608038902283,0.29920342564582825
0.12753413617610931,0.6527042388916016
0.06887942552566528,0.3705323338508606
0.21105605363845825,0.2724120020866394
0.09368106722831726,0.22449389100074768
0.07034380733966827,0.3653676509857178
0.18840080499649048,0.4464769959449768
0.07056193053722382,0.341838538646698
0.11178407073020935,0.36377280950546265
0.0689898133277893,0.13319607079029083
0.06388205289840698,0.3903590738773346
0.10117755830287933,0.13425248861312866
0.06556190550327301,0.23767003417015076
0.044540323317050934,0.14819228649139404
0.045269593596458435,0.26168882846832275
0.06921283900737762,0.3404616713523865
0.05830007418990135,0.27171772718429565
0.07682431489229202,0.26615869998931885
0.03010696917772293,0.23568487167358398
0.04640957713127136,0.16104929149150848
0.05170587822794914,0.1632944941520691
0.04485420882701874,0.37526917457580566
0.05191100016236305,0.202129527926445
0.025561362504959106,0.13569000363349915
0.041779838502407074,0.2003844678401947
0.015421198680996895,0.4429737627506256
0.057592228055000305,0.27646663784980774
0.11372870206832886,0.2120928168296814
0.052600160241127014,0.2803018391132355
0.025418078526854515,0.19745022058486938
0.019725503399968147,0.3100517988204956
0.05719549208879471,0.25617119669914246
0.11315954476594925,0.3324353098869324
0.013306059874594212,0.3483422100543976
0.002551655750721693,0.3188096880912781
0.043865859508514404,0.482553631067276
0.010477328673005104,0.5762531757354736
0.012601137161254883,0.2919760048389435
0.05901549011468887,0.23084747791290283
0.024745436385273933,0.21420873701572418
0.046562060713768005,0.08542484045028687
0.02647002786397934,0.23853856325149536
0.06386545300483704,0.34826648235321045
0.033456362783908844,0.24102433025836945
0.053753793239593506,0.24832159280776978
0.05294261872768402,0.2674213647842407
0.07355932146310806,0.5502462387084961
0.10879205167293549,0.13707910478115082
0.10467636585235596,0.24702946841716766
0.036660101264715195,0.3802069425582886
0.007868578657507896,0.19675686955451965
0.03265298902988434,0.07521149516105652
0.0803966224193573,0.14610761404037476
0.07537629455327988,0.2699645161628723
0.045041412115097046,0.3233770728111267
0.05357684940099716,0.2199040949344635
0.060952067375183105,0.17329873144626617
0.004082322586327791,0.28275641798973083
0.028278248384594917,0.4255262613296509
0.042757999151945114,0.08414220809936523
0.07446126639842987,0.17883488535881042
0.1157875806093216,0.2409542351961136
0.10021337866783142,0.18826884031295776
0.035471055656671524,0.14508964121341705
0.01344431284815073,0.16513794660568237
1.1920928955078125e-7,0.38236162066459656
0.039356011897325516,0.315780907869339
0.01741422712802887,0.23590882122516632
0.08235269784927368,0.17878097295761108
0.06962406635284424,0.24318662285804749
0.08974362909793854,0.1704249531030655
0.0989624485373497,0.2381860911846161
0.1510082185268402,0.3889895975589752
0.06640855967998505,0.2835299074649811
0.07393565773963928,0.1993124634027481
0.023248497396707535,0.2967832684516907
0.07686031609773636,0.21365220844745636
0.04832907021045685,0.395061731338501
0.16098704934120178,0.29079732298851013
0.060433194041252136,0.438065767288208
0.028520405292510986,0.1603071391582489
0.05073055252432823,0.2535378336906433
0.040790483355522156,0.22700898349285126
0.10483510047197342,0.3644031882286072
0.1039525493979454,0.3020985424518585
0.05939699336886406,0.45331501960754395
0.04191723093390465,0.6910697221755981
0.03267684578895569,0.7724089622497559
0.06341151893138885,0.3581763505935669
0.06313798576593399,0.358808696269989
0.07734427601099014,0.20724792778491974
0.050421763211488724,0.13294239342212677
0.0956512987613678,0.30667030811309814
0.11726972460746765,0.32683655619621277
0.03707478567957878,0.6990760564804077
0.09805701673030853,0.6673340797424316
0.03947002813220024,0.1140105202794075
0.07231449335813522,0.2998211681842804
0.10088961571455002,0.44676852226257324
0.036284852772951126,0.36148306727409363
0.031764447689056396,0.15334545075893402
0.06147449091076851,0.16786621510982513
0.0567505769431591,0.15963433682918549
0.12814390659332275,0.17422890663146973
0.05680464208126068,0.422960489988327
0.06400441378355026,0.35378873348236084
0.05073904991149902,0.41065114736557007
0.07906202971935272,0.4314703047275543
0.08956671506166458,0.5167980790138245
0.06846103817224503,0.45616671442985535
0.07914458960294724,0.31173834204673767
0.06395390629768372,0.31410422921180725
0.09664402157068253,0.31042030453681946
0.04417357221245766,0.12895499169826508
0.06430977582931519,0.16127526760101318
0.08810072392225266,0.20310094952583313
0.04232972115278244,0.30076393485069275
0.07126212120056152,0.5577412247657776
0.06455254554748535,0.2363230586051941
0.07803177088499069,0.6023520827293396
0.13211169838905334,0.4755023419857025
0.09293587505817413,0.5893770456314087
0.10006711632013321,0.4291470944881439
0.10315245389938354,0.37655875086784363
0.1644299179315567,0.2757234275341034
0.24007932841777802,0.6163646578788757
0.09055525064468384,0.2657909393310547
0.06405699998140335,0.31335270404815674
0.1006639301776886,0.29149875044822693
0.062362052500247955,0.2937849760055542
0.12041869759559631,0.2422349452972412
0.10253603011369705,0.2149568796157837
0.09153333306312561,0.702194333076477
0.03485024720430374,0.4247756600379944
0.036356378346681595,0.144700825214386
0.04944707825779915,0.3758524954319
0.12275265157222748,0.1717635840177536
0.06278368830680847,0.714522123336792
0.12604734301567078,0.5313182473182678
0.10691729933023453,0.2646463215351105
0.0722796767950058,0.4902883768081665
0.07984267920255661,0.6337437033653259
0.042179252952337265,0.24109965562820435
0.10694652795791626,0.41102904081344604
0.08395084738731384,0.3067503571510315
0.06749168038368225,0.47351616621017456
0.05769738554954529,0.40011996030807495
0.0654790922999382,0.13364487886428833
0.09870655089616776,0.1872200071811676
0.14254054427146912,1.0182191133499146
0.08678338676691055,0.8980627655982971
0.17374293506145477,0.4365242123603821
0.12516652047634125,0.2987247705459595
0.0653521791100502,0.5239998698234558
0.1337001919746399,0.23729461431503296
0.06677614152431488,0.2665761113166809
0.1562727391719818,0.48289889097213745
0.08605301380157471,0.33926329016685486
0.06730826199054718,0.21648888289928436
0.11533571034669876,0.2816748321056366
0.026364561170339584,0.4279475808143616
0.08223430812358856,0.41587045788764954
0.02510594017803669,0.9707799553871155
8.344645721081179e-7,0.47847819328308105
0.0,0.838598370552063
2.3841852225814364e-7,1.0299500226974487
0.0,0.8439229726791382
0.0,1.0156890153884888
0.0,0.6598459482192993
0.00010985316475853324,0.7223989963531494
0.0005380577640607953,0.8516346216201782
0.0,1.1641207933425903
0.06363586336374283,0.138565793633461
0.053552694618701935,0.05477796122431755
0.06539382040500641,0.3180570900440216
0.07553896307945251,0.07711225748062134
0.008065866306424141,0.11898373067378998
0.005834939889609814,0.09889892488718033
0.01638704538345337,0.058750297874212265
0.17123264074325562,0.3608255386352539
0.021297823637723923,0.05071502923965454
0.040562957525253296,0.2749258577823639
0.04680924117565155,0.14207713305950165
0.024622026830911636,0.1524677723646164
0.04217034578323364,0.22277791798114777
0.04030408710241318,0.07274877279996872
0.020634368062019348,0.1574564427137375
0.05211122706532478,0.26821649074554443
0.031456056982278824,0.09285721927881241
0.06283111870288849,0.33315038681030273
0.03989661857485771,0.20907853543758392
0.062493085861206055,0.2658417522907257
0.08692879229784012,0.19089458882808685
0.034550078213214874,0.16014587879180908
0.07350222766399384,0.11270324140787125
0.019903814420104027,0.15299803018569946
0.07345449179410934,0.1401379555463791
0.20386190712451935,0.10788491368293762
0.09126900136470795,0.2053263783454895
0.03234858438372612,0.18911969661712646
0.00449665542691946,0.16557328402996063
0.020314976572990417,0.14924557507038116
0.02466210350394249,0.1286984533071518
0.04088523983955383,0.25581085681915283
1.2159273865108844e-5,0.4075247645378113
0.029033003374934196,0.094266377389431
0.07003247737884521,0.1624036729335785
2.145764938177308e-6,0.2585400342941284
0.02070503681898117,0.11433283984661102
0.06487751752138138,0.05261671543121338
0.0,0.0910232812166214
0.013125471770763397,0.2307738959789276
0.031040403991937637,0.30554723739624023
0.0,0.3398575484752655
0.013414774090051651,0.06666016578674316
0.02736489661037922,0.09698542952537537
0.06807451695203781,0.12538710236549377
0.016091829165816307,0.08985606580972672
6.8662193370983e-5,0.1535196602344513
9.89442014542874e-6,0.0633922815322876
1.1920930376163597e-7,0.442890465259552
0.06177934631705284,0.2282659411430359
8.553304724046029e-6,0.3200739920139313
0.021041033789515495,0.10824373364448547
0.02204754948616028,0.3599950075149536
0.010323993861675262,0.21126219630241394
0.0017397517804056406,0.1915629357099533
0.11714935302734375,0.13977570831775665
0.03807046264410019,0.10378801822662354
0.024113820865750313,0.3964409828186035
0.06873093545436859,0.05382242053747177
0.019138438627123833,0.1661863923072815
0.0005630051018670201,0.3584374785423279
0.001277845585718751,0.1489713042974472
0.13002556562423706,0.11596192419528961
0.0,0.14197450876235962
0.06966064125299454,0.2939853370189667
0.031399860978126526,0.4565972685813904
0.03348058462142944,0.13124623894691467
0.07170858234167099,0.7284268140792847
0.028084643185138702,0.24184542894363403
0.02198011986911297,0.3915993869304657
0.0278528593480587,0.22271831333637238
0.030370820313692093,0.10482755303382874
0.09099911153316498,0.16070687770843506
0.03679656609892845,0.11458103358745575
0.008573273196816444,0.09948130697011948
0.019251681864261627,0.044738102704286575
0.016991546377539635,0.7134900093078613
0.10564681887626648,0.21204416453838348
0.020303985103964806,0.17739322781562805
0.12656822800636292,0.13886074721813202
0.04932630807161331,0.12732082605361938
0.0012448426568880677,0.2536126375198364
0.03790828585624695,0.40180736780166626
0.06477522850036621,0.1791730523109436
0.045285776257514954,0.09136758744716644
0.09105531871318817,0.3264535665512085
0.02620808407664299,0.09330661594867706
0.03418635576963425,0.14491254091262817
0.1299683302640915,0.20318666100502014
0.0422222763299942,0.45292213559150696
0.09511489421129227,0.2423936277627945
0.017630772665143013,0.32944411039352417
0.02396763488650322,0.13088063895702362
0.027743320912122726,0.07612743973731995
0.01004038006067276,0.51679927110672
0.05624958872795105,0.3675103187561035
0.02602871134877205,0.21662560105323792
0.01678498648107052,0.08151546865701675
0.048892293125391006,0.1678333878517151
0.008274558931589127,0.07644298672676086
0.023546680808067322,0.21368065476417542
0.0283499788492918,0.1624576896429062
0.02605513483285904,0.216803640127182
0.05264370143413544,0.10718889534473419
0.06483577191829681,0.15988031029701233
0.019544273614883423,0.27049916982650757
0.0,0.2370360940694809
0.0015772398328408599,0.25747376680374146
0.0,0.710241973400116
0.05923404172062874,0.3987090587615967
0.0,0.321974515914917
0.0,0.07215940952301025
0.12495071440935135,0.3539499342441559
0.041217170655727386,0.21414050459861755
0.05437338352203369,0.40661922097206116
0.16007916629314423,0.6193857192993164
0.08298439532518387,0.4786566495895386
0.05704091861844063,0.2706340253353119
0.0,0.575827956199646
0.08460398018360138,0.402705579996109
0.05953723564743996,0.40045836567878723
0.012818205170333385,0.27710044384002686
0.14724116027355194,0.30870112776756287
0.07683597505092621,0.38927775621414185
0.25064077973365784,0.5658912658691406
0.17274314165115356,0.2664147615432739
0.18652412295341492,0.36062830686569214
0.09876983612775803,0.24575871229171753
0.09684599936008453,0.12226715683937073
0.12266985327005386,0.25365614891052246
0.17192614078521729,0.3799060881137848
0.16098038852214813,0.18540219962596893
0.12154234200716019,0.27004292607307434
0.14724867045879364,0.22972635924816132
0.07474475353956223,0.22931894659996033
0.07027353346347809,0.19340400397777557
0.02903754822909832,0.1570506989955902
0.0464165061712265,0.4797325134277344
0.08247484266757965,0.17378273606300354
0.03716006875038147,0.2772762179374695
0.0909348726272583,0.44040995836257935
0.13067933917045593,0.1766291707754135
0.0971725732088089,0.1414145529270172
0.07717370241880417,0.46100130677223206
0.02372809872031212,0.1942429095506668
0.04385358840227127,0.131866917014122
0.08436191082000732,0.1348130851984024
0.09291935712099075,0.48719504475593567
0.053672414273023605,0.18104752898216248
0.09106200188398361,0.39123398065567017
0.06768999993801117,0.27133452892303467
0.2831588387489319,0.324631005525589
0.04164913669228554,0.28665977716445923
0.03820091858506203,0.27658742666244507
0.02095651999115944,0.26304247975349426
0.04342123493552208,0.27200666069984436
0.03454557806253433,0.3684442341327667
0.12994730472564697,0.20121519267559052
0.03417147323489189,0.12237627804279327
0.02855355478823185,0.5863255262374878
0.08233223855495453,0.15889286994934082
0.0898955836892128,0.46216997504234314
0.02790931798517704,0.32055696845054626
0.09679111838340759,0.28764036297798157
0.06777823716402054,0.6385474801063538
0.046764589846134186,0.47121474146842957
0.02666563354432583,0.18207748234272003
0.022021735087037086,0.12576547265052795
0.11498524248600006,0.18810826539993286
0.07080602645874023,0.1926085203886032
0.06450234353542328,0.17176786065101624
0.02445158362388611,0.5513325929641724
0.09456226229667664,0.1180502399802208
0.11031945049762726,0.2702763080596924
0.07654298096895218,0.171606183052063
0.04089253023266792,0.21561679244041443
0.13276052474975586,0.1591312289237976
0.07880524545907974,0.3115619421005249
1.4305104514278355e-6,0.4702345132827759
0.04694392532110214,0.5864862203598022
0.12052564322948456,0.36200010776519775
0.10374563932418823,0.546467661857605
0.10810671746730804,0.23174861073493958
0.052804432809352875,0.4341452419757843
0.014674915000796318,0.5184157490730286
0.05947556719183922,0.37281715869903564
0.02517361380159855,0.18075117468833923
0.029571278020739555,0.5307080745697021
0.07794106006622314,0.09213916957378387
0.04212532564997673,0.13048234581947327
0.06903022527694702,0.6436306238174438
0.04772166162729263,0.1741115152835846
0.0,0.2600833475589752
0.058315426111221313,0.26282957196235657
0.04795701056718826,0.3082617223262787
0.08700456470251083,0.283056378364563
0.0763116404414177,0.2498001903295517
0.07495789974927902,0.4793987274169922
0.005308068357408047,0.44292062520980835
0.038039691746234894,0.5131563544273376
0.026288064196705818,0.6109362840652466
0.016475843265652657,0.3482081890106201
0.05121471732854843,0.13804994523525238
0.05738860368728638,0.3253819942474365
0.055658478289842606,0.4146500825881958
0.07450113445520401,0.17295360565185547
0.09419161081314087,0.11634224653244019
0.05596749112010002,0.3797846734523773
0.06983993947505951,0.49985623359680176
0.04113350063562393,0.22718514502048492
0.026628322899341583,0.49920719861984253
0.0501953661441803,0.17737098038196564
0.1310359537601471,0.14594820141792297
0.08418402075767517,0.3839074671268463
0.0688101127743721,0.2244115024805069
0.06963825225830078,0.24637152254581451
0.04742954671382904,0.24239036440849304
0.01638411357998848,0.3505122661590576
0.039202336221933365,0.26523834466934204
0.01714106649160385,0.2815529704093933
0.00781620480120182,0.25264498591423035
0.06564837694168091,0.4612480401992798
0.10652855038642883,0.22448551654815674
0.0064481389708817005,0.4068889617919922
0.05240391194820404,0.23373909294605255
0.15755507349967957,0.308135449886322
0.03310653194785118,0.28781262040138245
0.015591240487992764,0.19844968616962433
0.030474785715341568,0.2170417755842209
0.08204884082078934,0.36516183614730835
0.031505756080150604,0.3630746603012085
0.03831508010625839,0.5049731135368347
0.06167980656027794,0.21359945833683014
0.07812219858169556,0.466533362865448
0.02503642812371254,0.15527449548244476
0.01279367133975029,0.25325581431388855
0.07446418702602386,0.12233630567789078
0.04958861693739891,0.33705276250839233
0.031198609620332718,0.2444569617509842
0.05050847679376602,0.22236910462379456
0.05168616771697998,0.5321946144104004
0.0552053228020668,0.31578630208969116
0.06209622323513031,0.22789716720581055
0.08028753101825714,0.3155341148376465
0.013197160325944424,0.15497779846191406
0.027918659150600433,0.1698285937309265
0.03434612229466438,0.6372489929199219
0.03933124244213104,0.6000161170959473
0.02647477388381958,0.3258287310600281
0.02400989830493927,0.5779240131378174
0.07093185186386108,0.17354685068130493
0.05023377761244774,0.28216859698295593
0.0925615206360817,0.13158850371837616
0.05874108150601387,0.1400739997625351
0.11153952777385712,0.4294486939907074
0.11700272560119629,0.18039478361606598
0.0632275640964508,0.10714099556207657
0.04943806305527687,0.1669607311487198
1.0728830375228426e-6,0.23135274648666382
0.03716621920466423,0.30275362730026245
0.018514364957809448,0.1619698405265808
0.01410496886819601,0.1298694610595703
0.09926415979862213,0.556768000125885
0.05368261784315109,0.30401742458343506
0.03169327974319458,0.5782046318054199
0.0,0.09682490676641464
0.06966064125299454,0.30025649070739746
0.07364201545715332,0.10431678593158722
0.06302332133054733,0.2574279010295868
0.05196904391050339,0.33827704191207886
0.04150710999965668,0.09008768200874329
0.003399031702429056,0.16752782464027405
0.1947164535522461,0.16865968704223633
0.03712179511785507,0.31364113092422485
0.03550936281681061,0.3058778643608093
0.16367562115192413,0.2819787859916687
0.06614794582128525,0.2083028256893158
0.0577566958963871,0.18791580200195312
0.05414436757564545,0.4898340702056885
0.0008193706162273884,0.16576442122459412
0.05303087830543518,0.5360884666442871
4.4761090975953266e-5,0.09790852665901184
0.12340198457241058,0.25570085644721985
0.04548736661672592,0.2904180884361267
0.03296975791454315,0.08969402313232422
0.0066814059391617775,0.28894495964050293
0.01749613508582115,0.08061717450618744
0.04754309356212616,0.24941308796405792
0.01733265072107315,0.2958308756351471
0.009937810711562634,0.24275162816047668
0.031873226165771484,0.17050063610076904
0.06023196876049042,0.22646568715572357
0.054727133363485336,0.18032962083816528
0.04338276758790016,0.15586398541927338
0.009368577040731907,0.1339244842529297
0.00030250742565840483,0.4473475515842438
0.01934834197163582,0.20988842844963074
0.02801274135708809,0.223516047000885
0.01899387687444687,0.35637417435646057
0.054334867745637894,0.13490931689739227
0.020417282357811928,0.15931150317192078
0.0023049432784318924,0.4463251829147339
0.13482175767421722,0.33657950162887573
0.024775564670562744,0.186703622341156
0.013275764882564545,0.2474009394645691
0.011682235635817051,0.28067493438720703
0.017776258289813995,0.10017424076795578
0.05127730965614319,0.42906758189201355
0.023917291313409805,0.3451473116874695
0.03138365596532822,0.29380300641059875
0.030538592487573624,0.3390418589115143
0.038820672780275345,0.09008204191923141
0.050479646772146225,0.28449559211730957
0.02455407753586769,0.3294699490070343
1.7165990357170813e-5,0.5992564558982849
0.034031569957733154,0.14187373220920563
0.02775651216506958,0.08006981015205383
0.0054474747739732265,0.09349226951599121
0.01974845491349697,0.2526673972606659
0.05729130282998085,0.30222582817077637
0.020730869844555855,0.2833251357078552
0.027184508740901947,0.23815776407718658
0.0438893660902977,0.33889615535736084
0.07052574306726456,0.1843249797821045
0.056420326232910156,0.2172689139842987
0.05905255302786827,0.20395201444625854
0.11918698251247406,0.2749452590942383
0.09175844490528107,0.20479510724544525
0.07967481762170792,0.28101447224617004
0.0215788371860981,0.18856030702590942
0.04662054032087326,0.1534997969865799
0.06449320167303085,0.10256512463092804
0.11561740934848785,0.3011591136455536
0.08878369629383087,0.24742695689201355
0.0980604737997055,0.15457578003406525
0.07467000186443329,0.25083503127098083
0.037721920758485794,0.09023615717887878
0.11412563174962997,0.31589794158935547
0.10918173938989639,0.3178573250770569
0.1278800517320633,0.3599660098552704
0.0799776017665863,0.3676222562789917
0.05423419177532196,0.13367179036140442
0.01972148008644581,0.3348347246646881
0.06109581142663956,0.2514813542366028
0.04419896379113197,0.11061452329158783
0.04667533561587334,0.1964283585548401
0.03629175201058388,0.1363312155008316
0.031115707010030746,0.11964677274227142
0.01045327726751566,0.46044087409973145
0.0162085872143507,0.06812132894992828
0.043271634727716446,0.188224196434021
0.060458555817604065,0.31743255257606506
0.011144887655973434,0.10247152298688889
0.00821041688323021,0.17164023220539093
0.04501775652170181,0.12188580632209778
0.044356413185596466,0.20364733040332794
0.05528327077627182,0.32059088349342346
0.02893245965242386,0.543106734752655
0.0,0.6100084781646729
0.04441032558679581,0.3033714294433594
0.03833598643541336,0.3582186996936798
0.052959151566028595,0.248969167470932
0.017441626638174057,0.5178354382514954
0.033978939056396484,0.3575064539909363
0.060037970542907715,0.418232262134552
0.04216187447309494,0.320991575717926
0.044237278401851654,0.5168799757957458
0.026633409783244133,0.43324458599090576
0.051564574241638184,0.5014363527297974
0.09842564165592194,0.3049769401550293
0.14994339644908905,0.49470531940460205
0.07147923111915588,0.28891658782958984
0.0807819813489914,0.3248113989830017
0.06438176333904266,0.26662757992744446
0.12998737394809723,0.2699381411075592
0.07557889819145203,0.6707201600074768
0.03576701879501343,0.2572925090789795
0.0,0.19381795823574066
0.0,0.4475893974304199
0.0,0.27615752816200256
0.0,0.20346654951572418
0.0012218918418511748,0.19122406840324402
0.0,0.3560621738433838
0.0,0.31227463483810425
0.0,1.6192201375961304
0.0,0.1831239014863968
0.0,0.10563910752534866
0.015092113986611366,0.2835237383842468
0.012638845480978489,0.10928479582071304
1.251695948667475e-6,0.5037102103233337
0.012305005453526974,0.39108601212501526
