MdALE errors population fit optim,MdALE errors Eleveld
0.6047754287719727,0.4312513768672943
0.3916655480861664,0.3614075183868408
0.1387399137020111,0.24472008645534515
0.23433350026607513,0.1857312172651291
0.28450462222099304,0.4207035303115845
0.21187734603881836,0.08698209375143051
0.29883211851119995,0.38625389337539673
0.20737221837043762,0.06520900130271912
0.2007225602865219,0.374994695186615
0.09304893761873245,0.16973155736923218
0.05886559188365936,0.04759638011455536
0.36919844150543213,0.44407379627227783
0.21101579070091248,0.1593291461467743
0.5382733345031738,0.6002533435821533
0.2891063988208771,0.5557245016098022
0.25668925046920776,0.20669347047805786
0.31701964139938354,0.2748197913169861
0.10700379312038422,0.1117938756942749
0.16903887689113617,0.14707894623279572
0.13268662989139557,0.0991688072681427
0.1710367202758789,0.2404690682888031
0.169805109500885,0.1887117177248001
0.10635679215192795,0.09873649477958679
0.08103311061859131,0.0810999870300293
0.1930273473262787,0.14626944065093994
0.5953176617622375,0.6036641001701355
0.2104782909154892,0.12598206102848053
0.18803048133850098,0.2684285044670105
0.42627912759780884,0.3298933804035187
0.9400191307067871,0.7505068182945251
0.3038308620452881,0.18904471397399902
0.7774073481559753,0.5797924995422363
0.4951251447200775,0.389435350894928
0.924966037273407,0.6930450797080994
0.6769044995307922,0.5705685019493103
0.44349148869514465,0.39163291454315186
0.532476544380188,0.49007758498191833
0.8413615822792053,0.6220522522926331
0.37111228704452515,0.4027714729309082
0.18383727967739105,0.1742006540298462
0.4008384346961975,0.21758456528186798
0.29686787724494934,0.17371009290218353
0.2839629054069519,0.12709569931030273
0.14953327178955078,0.11461489647626877
0.46909022331237793,0.24522772431373596
0.4007260501384735,0.24366214871406555
0.496954083442688,0.5942088961601257
0.4010302424430847,0.30922722816467285
0.7787074446678162,0.4784626364707947
0.6502516269683838,0.32077938318252563
0.8552499413490295,0.7597063779830933
0.30558159947395325,0.38021039962768555
0.6390445828437805,0.5383240580558777
0.57048100233078,0.4884798228740692
0.26214879751205444,0.3830898404121399
0.18017978966236115,0.2345769703388214
0.22518663108348846,0.35488876700401306
0.24151423573493958,0.137090802192688
0.595703661441803,0.457602858543396
0.3780559301376343,0.4475975036621094
0.3039265275001526,0.2861698865890503
0.656649649143219,0.5853548049926758
1.2147196531295776,0.9780375957489014
0.7100299596786499,0.9227138757705688
1.0236862897872925,0.8426872491836548
0.8721656203269958,0.8486818075180054
0.7498942017555237,0.5565030574798584
0.4635581374168396,0.48602592945098877
0.5416470766067505,0.4557702839374542
0.281951367855072,0.4683743119239807
0.3811204433441162,0.35640448331832886
0.7054654359817505,0.5584742426872253
0.4325817823410034,0.5186991691589355
0.34119004011154175,0.5274366140365601
0.3287811279296875,0.15482619404792786
0.38061559200286865,0.24911731481552124
0.22118741273880005,0.20841550827026367
0.49412989616394043,0.41052326560020447
0.5748385190963745,0.5470358729362488
0.2937765121459961,0.2200503945350647
0.5950363278388977,0.5085413455963135
0.8261865377426147,0.46856263279914856
0.6331467032432556,0.3458572328090668
0.6105834245681763,0.5906867384910583
0.41570448875427246,0.3099053204059601
0.2860221266746521,0.41669130325317383
0.4273298680782318,0.4880450665950775
0.31740716099739075,0.4504126310348511
0.14698222279548645,0.30074918270111084
0.10211537033319473,0.16135743260383606
0.3370896577835083,0.25486353039741516
0.22655831277370453,0.21554848551750183
0.3050805330276489,0.4912031292915344
0.30161648988723755,0.047101639211177826
0.3352959454059601,0.4158134460449219
0.38472020626068115,0.6120113134384155
0.4117535650730133,0.5554641485214233
0.23586836457252502,0.25134479999542236
0.1610592007637024,0.23309698700904846
0.17126938700675964,0.4826502203941345
0.3623189330101013,0.29622623324394226
0.27724164724349976,0.28786054253578186
0.3331824243068695,0.2824392020702362
0.23844151198863983,0.22290290892124176
0.2318536937236786,0.12134738266468048
0.19924981892108917,0.3572709262371063
0.21042393147945404,0.29920342564582825
0.21715587377548218,0.6527042388916016
0.24611550569534302,0.3705323338508606
0.2462751865386963,0.2724120020866394
0.3394577205181122,0.22449389100074768
0.20300832390785217,0.3653676509857178
0.3079744279384613,0.4464769959449768
0.13723190128803253,0.341838538646698
0.3813488185405731,0.36377280950546265
0.24251830577850342,0.13319607079029083
0.21126689016819,0.3903590738773346
0.2179694026708603,0.13425248861312866
0.2557712495326996,0.23767003417015076
0.19020485877990723,0.14819228649139404
0.2224300354719162,0.26168882846832275
0.3617668151855469,0.3404616713523865
0.2321745902299881,0.27171772718429565
0.20433908700942993,0.26615869998931885
0.2315654158592224,0.23568487167358398
0.19513516128063202,0.16104929149150848
0.09043989330530167,0.1632944941520691
0.5138850212097168,0.37526917457580566
0.309104859828949,0.202129527926445
1.086600661277771,0.13569000363349915
0.8029505014419556,0.2003844678401947
0.8971056342124939,0.4429737627506256
1.0840599536895752,0.27646663784980774
1.1967854499816895,0.2120928168296814
1.2918013334274292,0.2803018391132355
1.1093645095825195,0.19745022058486938
0.36801785230636597,0.3100517988204956
0.9644262194633484,0.25617119669914246
0.5881695747375488,0.3324353098869324
0.43427687883377075,0.3483422100543976
0.5015428066253662,0.3188096880912781
1.3590115308761597,0.482553631067276
0.18908216059207916,0.5762531757354736
0.7129238843917847,0.2919760048389435
0.24519778788089752,0.23084747791290283
0.5589132905006409,0.21420873701572418
0.19411726295948029,0.08542484045028687
0.6080195307731628,0.23853856325149536
0.35190239548683167,0.34826648235321045
0.5706436038017273,0.24102433025836945
0.5316939949989319,0.24832159280776978
0.7307368516921997,0.2674213647842407
0.19339719414710999,0.5502462387084961
1.0636136531829834,0.13707910478115082
0.6986799836158752,0.24702946841716766
1.3414359092712402,0.3802069425582886
0.9356288909912109,0.19675686955451965
0.7289747595787048,0.07521149516105652
0.7632189989089966,0.14610761404037476
0.776142418384552,0.2699645161628723
0.8077585697174072,0.3233770728111267
0.6213124990463257,0.2199040949344635
0.5298596620559692,0.17329873144626617
0.4336492121219635,0.28275641798973083
0.21906161308288574,0.4255262613296509
0.6092028021812439,0.08414220809936523
0.39139512181282043,0.17883488535881042
0.33610013127326965,0.2409542351961136
0.345412015914917,0.18826884031295776
0.6254908442497253,0.14508964121341705
0.8153246641159058,0.16513794660568237
0.34447818994522095,0.38236162066459656
0.7854824662208557,0.315780907869339
0.3610225319862366,0.23590882122516632
0.6615524888038635,0.17878097295761108
0.31090712547302246,0.24318662285804749
0.5143239498138428,0.1704249531030655
0.269525408744812,0.2381860911846161
0.35794854164123535,0.3889895975589752
0.21458956599235535,0.2835299074649811
0.674992024898529,0.1993124634027481
0.13971303403377533,0.2967832684516907
0.13262036442756653,0.21365220844745636
0.13019868731498718,0.395061731338501
0.7836050391197205,0.29079732298851013
0.9147459864616394,0.438065767288208
0.10221346467733383,0.1603071391582489
0.17235766351222992,0.2535378336906433
0.17345067858695984,0.22700898349285126
0.2618882954120636,0.3644031882286072
0.1902240663766861,0.3020985424518585
0.30810388922691345,0.45331501960754395
0.4242256283760071,0.6910697221755981
0.4285752475261688,0.7724089622497559
0.20485828816890717,0.3581763505935669
0.33646461367607117,0.358808696269989
0.32379239797592163,0.20724792778491974
0.16085802018642426,0.13294239342212677
0.4924170970916748,0.30667030811309814
0.44496041536331177,0.32683655619621277
1.0445857048034668,0.6990760564804077
0.9152442216873169,0.6673340797424316
0.22867634892463684,0.1140105202794075
0.22746922075748444,0.2998211681842804
0.2711133658885956,0.44676852226257324
0.3283330202102661,0.36148306727409363
0.36041879653930664,0.15334545075893402
0.4204718768596649,0.16786621510982513
0.3141818344593048,0.15963433682918549
0.25939205288887024,0.17422890663146973
0.39818885922431946,0.422960489988327
0.34096431732177734,0.35378873348236084
0.5579338073730469,0.41065114736557007
0.6385911703109741,0.4314703047275543
0.4847918748855591,0.5167980790138245
0.29193487763404846,0.45616671442985535
0.3111778497695923,0.31173834204673767
0.30207687616348267,0.31410422921180725
0.6612248420715332,0.31042030453681946
0.46358808875083923,0.12895499169826508
0.11086411774158478,0.16127526760101318
0.18285150825977325,0.20310094952583313
0.37408000230789185,0.30076393485069275
0.5568070411682129,0.5577412247657776
0.5891153812408447,0.2363230586051941
0.9711574912071228,0.6023520827293396
0.34588608145713806,0.4755023419857025
0.5049892663955688,0.5893770456314087
0.2630118727684021,0.4291470944881439
0.28918763995170593,0.37655875086784363
0.6415796875953674,0.2757234275341034
1.524440050125122,0.6163646578788757
0.6709811687469482,0.2657909393310547
0.4634926915168762,0.31335270404815674
0.31498849391937256,0.29149875044822693
0.7760939002037048,0.2937849760055542
0.5725277066230774,0.2422349452972412
0.5824467539787292,0.2149568796157837
0.6505747437477112,0.702194333076477
0.49522942304611206,0.4247756600379944
0.23170994222164154,0.144700825214386
0.15651549398899078,0.3758524954319
0.20849069952964783,0.1717635840177536
0.48548609018325806,0.714522123336792
0.6063617467880249,0.5313182473182678
0.3182808458805084,0.2646463215351105
0.371829092502594,0.4902883768081665
0.261572927236557,0.6337437033653259
0.18868063390254974,0.24109965562820435
0.3876570165157318,0.41102904081344604
0.1434909701347351,0.3067503571510315
0.34584948420524597,0.47351616621017456
0.3101130723953247,0.40011996030807495
0.3974153399467468,0.13364487886428833
0.1257466822862625,0.1872200071811676
0.6103681325912476,1.0182191133499146
0.43390482664108276,0.8980627655982971
0.4336097240447998,0.4365242123603821
0.23246526718139648,0.2987247705459595
0.2396414577960968,0.5239998698234558
0.24057674407958984,0.23729461431503296
0.22816307842731476,0.2665761113166809
0.34945976734161377,0.48289889097213745
0.3914741277694702,0.33926329016685486
0.21934722363948822,0.21648888289928436
0.28072673082351685,0.2816748321056366
0.23208212852478027,0.4279475808143616
0.2630431354045868,0.41587045788764954
0.5074647068977356,0.9707799553871155
0.23567578196525574,0.47847819328308105
1.1043879985809326,0.838598370552063
1.0347870588302612,1.0299500226974487
0.741870641708374,0.8439229726791382
1.2353954315185547,1.0156890153884888
0.5005903244018555,0.6598459482192993
0.7152912616729736,0.7223989963531494
0.46483853459358215,0.8516346216201782
0.978724479675293,1.1641207933425903
0.742546796798706,0.138565793633461
0.6657686233520508,0.05477796122431755
1.2278615236282349,0.3180570900440216
0.8817424774169922,0.07711225748062134
0.9036444425582886,0.11898373067378998
0.9435501098632812,0.09889892488718033
0.7893308997154236,0.058750297874212265
1.022297739982605,0.3608255386352539
0.643653929233551,0.05071502923965454
0.9418972730636597,0.2749258577823639
0.7261301279067993,0.14207713305950165
0.804049015045166,0.1524677723646164
0.8512834310531616,0.22277791798114777
0.8467224836349487,0.07274877279996872
0.16622518002986908,0.1574564427137375
0.8899269700050354,0.26821649074554443
0.4842095971107483,0.09285721927881241
0.7485634088516235,0.33315038681030273
0.8441480994224548,0.20907853543758392
0.8167793154716492,0.2658417522907257
0.18808619678020477,0.19089458882808685
0.16817104816436768,0.16014587879180908
0.6787680983543396,0.11270324140787125
0.3665153980255127,0.15299803018569946
0.20810595154762268,0.1401379555463791
0.2987099885940552,0.10788491368293762
0.26570597290992737,0.2053263783454895
0.11295609176158905,0.18911969661712646
0.8084074258804321,0.16557328402996063
0.8433349132537842,0.14924557507038116
0.8957012295722961,0.1286984533071518
0.9796141982078552,0.25581085681915283
1.1034778356552124,0.4075247645378113
0.863994836807251,0.094266377389431
1.069289207458496,0.1624036729335785
0.9498265981674194,0.2585400342941284
0.8250068426132202,0.11433283984661102
0.8828880786895752,0.05261671543121338
1.2957699298858643,0.0910232812166214
1.3985222578048706,0.2307738959789276
0.9156574010848999,0.30554723739624023
1.2529902458190918,0.3398575484752655
0.6924387216567993,0.06666016578674316
1.2436087131500244,0.09698542952537537
0.3833051919937134,0.12538710236549377
1.0705506801605225,0.08985606580972672
0.5898553729057312,0.1535196602344513
0.8903443813323975,0.0633922815322876
1.1705678701400757,0.442890465259552
0.9396232962608337,0.2282659411430359
0.9920575022697449,0.3200739920139313
1.0997984409332275,0.10824373364448547
1.0217986106872559,0.3599950075149536
1.089124321937561,0.21126219630241394
1.0572428703308105,0.1915629357099533
0.49330538511276245,0.13977570831775665
0.9649407863616943,0.10378801822662354
1.4694476127624512,0.3964409828186035
0.9925696849822998,0.05382242053747177
1.0796408653259277,0.1661863923072815
1.1128814220428467,0.3584374785423279
1.1675630807876587,0.1489713042974472
0.20798413455486298,0.11596192419528961
0.19194358587265015,0.14197450876235962
0.36646828055381775,0.2939853370189667
1.2424838542938232,0.4565972685813904
1.7202644348144531,0.13124623894691467
2.3658759593963623,0.7284268140792847
1.461833119392395,0.24184542894363403
1.7553468942642212,0.3915993869304657
1.660233974456787,0.22271831333637238
1.1714677810668945,0.10482755303382874
1.6609879732131958,0.16070687770843506
1.804924726486206,0.11458103358745575
1.6350358724594116,0.09948130697011948
1.746443748474121,0.044738102704286575
2.5265402793884277,0.7134900093078613
1.5822422504425049,0.21204416453838348
1.4597737789154053,0.17739322781562805
1.4471445083618164,0.13886074721813202
1.1173713207244873,0.12732082605361938
0.9129316806793213,0.2536126375198364
1.9061983823776245,0.40180736780166626
1.6837871074676514,0.1791730523109436
1.5509480237960815,0.09136758744716644
1.7477478981018066,0.3264535665512085
1.4224563837051392,0.09330661594867706
1.168175220489502,0.14491254091262817
1.6505252122879028,0.20318666100502014
1.8673349618911743,0.45292213559150696
1.7445769309997559,0.2423936277627945
1.6253293752670288,0.32944411039352417
1.6123380661010742,0.13088063895702362
1.3909475803375244,0.07612743973731995
2.4839556217193604,0.51679927110672
1.8646821975708008,0.3675103187561035
1.790192723274231,0.21662560105323792
1.6228723526000977,0.08151546865701675
1.9486483335494995,0.1678333878517151
1.281212568283081,0.07644298672676086
1.6916440725326538,0.21368065476417542
1.5857497453689575,0.1624576896429062
1.5089147090911865,0.216803640127182
1.2151929140090942,0.10718889534473419
1.3100473880767822,0.15988031029701233
1.6174713373184204,0.27049916982650757
0.8313965201377869,0.2370360940694809
0.8213919997215271,0.25747376680374146
0.9650269150733948,0.710241973400116
0.9290816783905029,0.3987090587615967
0.8891175389289856,0.321974515914917
0.3871978521347046,0.07215940952301025
0.7088600993156433,0.3539499342441559
0.7727459073066711,0.21414050459861755
0.9286444187164307,0.40661922097206116
1.1967830657958984,0.6193857192993164
1.1776719093322754,0.4786566495895386
0.3941674828529358,0.2706340253353119
1.2601286172866821,0.575827956199646
0.23805537819862366,0.402705579996109
0.7521136999130249,0.40045836567878723
0.32155317068099976,0.27710044384002686
0.36494016647338867,0.30870112776756287
0.25044161081314087,0.38927775621414185
0.2780088484287262,0.5658912658691406
0.21989834308624268,0.2664147615432739
0.3635406196117401,0.36062830686569214
0.1751779317855835,0.24575871229171753
0.1730545610189438,0.12226715683937073
0.17209336161613464,0.25365614891052246
0.26769450306892395,0.3799060881137848
0.26212096214294434,0.18540219962596893
0.24343381822109222,0.27004292607307434
0.21568366885185242,0.22972635924816132
0.14989298582077026,0.22931894659996033
0.3054710328578949,0.19340400397777557
0.24773453176021576,0.1570506989955902
0.3570559024810791,0.4797325134277344
0.2570122182369232,0.17378273606300354
0.10748279094696045,0.2772762179374695
0.08515536785125732,0.44040995836257935
0.09948288649320602,0.1766291707754135
0.1580437868833542,0.1414145529270172
0.37997227907180786,0.46100130677223206
0.3792593777179718,0.1942429095506668
0.2180214375257492,0.131866917014122
0.15010598301887512,0.1348130851984024
0.1573271006345749,0.48719504475593567
0.1829489916563034,0.18104752898216248
0.25778207182884216,0.39123398065567017
0.1626637578010559,0.27133452892303467
0.404411256313324,0.324631005525589
0.304898202419281,0.28665977716445923
0.10942621529102325,0.27658742666244507
0.2100425511598587,0.26304247975349426
0.26629671454429626,0.27200666069984436
0.36220109462738037,0.3684442341327667
0.18023942410945892,0.20121519267559052
0.5171723961830139,0.12237627804279327
0.40870219469070435,0.5863255262374878
0.22644352912902832,0.15889286994934082
0.21617582440376282,0.46216997504234314
0.14668579399585724,0.32055696845054626
0.1420387178659439,0.28764036297798157
0.48978328704833984,0.6385474801063538
0.24555423855781555,0.47121474146842957
0.244358092546463,0.18207748234272003
0.1872730851173401,0.12576547265052795
0.24959620833396912,0.18810826539993286
0.1363285481929779,0.1926085203886032
0.36596083641052246,0.17176786065101624
0.26613283157348633,0.5513325929641724
0.21206670999526978,0.1180502399802208
0.18238559365272522,0.2702763080596924
0.21547478437423706,0.171606183052063
0.041128575801849365,0.21561679244041443
0.27753737568855286,0.1591312289237976
0.3507058620452881,0.3115619421005249
0.3688424229621887,0.4702345132827759
0.8384791016578674,0.5864862203598022
0.20323039591312408,0.36200010776519775
0.28643086552619934,0.546467661857605
0.30737969279289246,0.23174861073493958
0.34805965423583984,0.4341452419757843
0.03896550089120865,0.5184157490730286
0.26578691601753235,0.37281715869903564
0.12992778420448303,0.18075117468833923
0.39597511291503906,0.5307080745697021
0.27990415692329407,0.09213916957378387
0.05093715339899063,0.13048234581947327
0.31022322177886963,0.6436306238174438
0.05027596652507782,0.1741115152835846
0.6794445514678955,0.2600833475589752
0.0857689380645752,0.26282957196235657
0.11072714626789093,0.3082617223262787
0.08468259125947952,0.283056378364563
0.08665803074836731,0.2498001903295517
0.08820495009422302,0.4793987274169922
0.34408140182495117,0.44292062520980835
0.08817276358604431,0.5131563544273376
0.09484032541513443,0.6109362840652466
0.1496472805738449,0.3482081890106201
0.4306705594062805,0.13804994523525238
0.1406574845314026,0.3253819942474365
0.1939866691827774,0.4146500825881958
0.10278305411338806,0.17295360565185547
0.26125648617744446,0.11634224653244019
0.1092805340886116,0.3797846734523773
0.4187919795513153,0.49985623359680176
0.047677334398031235,0.22718514502048492
0.5189374089241028,0.49920719861984253
0.15744885802268982,0.17737098038196564
0.16502928733825684,0.14594820141792297
0.05662127584218979,0.3839074671268463
0.06511080265045166,0.2244115024805069
0.3148708939552307,0.24637152254581451
0.168406680226326,0.24239036440849304
0.14952553808689117,0.3505122661590576
0.28232455253601074,0.26523834466934204
0.3691255450248718,0.2815529704093933
0.3633844554424286,0.25264498591423035
0.26015767455101013,0.4612480401992798
0.12828125059604645,0.22448551654815674
0.06471508741378784,0.4068889617919922
0.1652558445930481,0.23373909294605255
0.23380500078201294,0.308135449886322
0.08508051186800003,0.28781262040138245
0.286426305770874,0.19844968616962433
0.20839005708694458,0.2170417755842209
0.15902800858020782,0.36516183614730835
0.14746780693531036,0.3630746603012085
0.3012092113494873,0.5049731135368347
0.2404714971780777,0.21359945833683014
0.29073089361190796,0.466533362865448
0.0663502961397171,0.15527449548244476
0.055559247732162476,0.25325581431388855
0.20832830667495728,0.12233630567789078
0.12787795066833496,0.33705276250839233
0.14718309044837952,0.2444569617509842
0.10006826370954514,0.22236910462379456
0.44743797183036804,0.5321946144104004
0.14912869036197662,0.31578630208969116
0.4033718705177307,0.22789716720581055
0.32337671518325806,0.3155341148376465
0.12322895228862762,0.15497779846191406
0.15930436551570892,0.1698285937309265
0.45418113470077515,0.6372489929199219
0.3444076478481293,0.6000161170959473
0.04661509767174721,0.3258287310600281
0.2946043610572815,0.5779240131378174
0.44608622789382935,0.17354685068130493
0.44024384021759033,0.28216859698295593
0.20486178994178772,0.13158850371837616
0.0843188539147377,0.1400739997625351
0.34418606758117676,0.4294486939907074
0.2606770396232605,0.18039478361606598
0.50351482629776,0.10714099556207657
0.2497471570968628,0.1669607311487198
0.17256154119968414,0.23135274648666382
0.10187653452157974,0.30275362730026245
0.1819455623626709,0.1619698405265808
0.3450753688812256,0.1298694610595703
0.19672423601150513,0.556768000125885
0.34071865677833557,0.30401742458343506
0.43118247389793396,0.5782046318054199
0.19194358587265015,0.09682490676641464
0.36646828055381775,0.30025649070739746
0.08287131786346436,0.10431678593158722
0.3052450120449066,0.2574279010295868
0.22554412484169006,0.33827704191207886
0.29006853699684143,0.09008768200874329
0.05348522961139679,0.16752782464027405
0.20329657196998596,0.16865968704223633
0.14890839159488678,0.31364113092422485
0.09250632673501968,0.3058778643608093
0.6682964563369751,0.2819787859916687
0.21193741261959076,0.2083028256893158
0.21142449975013733,0.18791580200195312
0.32105812430381775,0.4898340702056885
0.25963225960731506,0.16576442122459412
0.18322518467903137,0.5360884666442871
0.34189003705978394,0.09790852665901184
0.17876482009887695,0.25570085644721985
0.13410034775733948,0.2904180884361267
0.09168475866317749,0.08969402313232422
0.14242100715637207,0.28894495964050293
0.23050568997859955,0.08061717450618744
0.11754480749368668,0.24941308796405792
0.18252810835838318,0.2958308756351471
0.6653050780296326,0.24275162816047668
0.48695454001426697,0.17050063610076904
0.12209619581699371,0.22646568715572357
0.22763730585575104,0.18032962083816528
0.4513702392578125,0.15586398541927338
0.2161988765001297,0.1339244842529297
0.24142642319202423,0.4473475515842438
0.2940159738063812,0.20988842844963074
0.5625219345092773,0.223516047000885
0.1349782794713974,0.35637417435646057
0.23566365242004395,0.13490931689739227
0.33128413558006287,0.15931150317192078
0.16167525947093964,0.4463251829147339
0.29806971549987793,0.33657950162887573
0.42806458473205566,0.186703622341156
0.35064345598220825,0.2474009394645691
0.3104877173900604,0.28067493438720703
0.37316450476646423,0.10017424076795578
0.6068809032440186,0.42906758189201355
0.37422069907188416,0.3451473116874695
0.5582054257392883,0.29380300641059875
0.21034152805805206,0.3390418589115143
0.570995569229126,0.09008204191923141
0.5306826233863831,0.28449559211730957
0.2621418535709381,0.3294699490070343
0.8820146918296814,0.5992564558982849
0.40145695209503174,0.14187373220920563
0.5198881030082703,0.08006981015205383
0.3955252170562744,0.09349226951599121
0.4457677900791168,0.2526673972606659
0.45980972051620483,0.30222582817077637
0.6858247518539429,0.2833251357078552
0.536552906036377,0.23815776407718658
0.5411185622215271,0.33889615535736084
0.16505421698093414,0.1843249797821045
0.2551216185092926,0.2172689139842987
0.16117407381534576,0.20395201444625854
0.48101186752319336,0.2749452590942383
0.22570033371448517,0.20479510724544525
0.1966785192489624,0.28101447224617004
0.38030344247817993,0.18856030702590942
0.37398025393486023,0.1534997969865799
0.36104071140289307,0.10256512463092804
0.20220685005187988,0.3011591136455536
0.5092300772666931,0.24742695689201355
0.13715645670890808,0.15457578003406525
0.30687928199768066,0.25083503127098083
0.09918618947267532,0.09023615717887878
0.5757395029067993,0.31589794158935547
0.3315420150756836,0.3178573250770569
0.38863909244537354,0.3599660098552704
0.4333456754684448,0.3676222562789917
0.29624679684638977,0.13367179036140442
0.6774277687072754,0.3348347246646881
0.2561447322368622,0.2514813542366028
0.10765239596366882,0.11061452329158783
0.14740827679634094,0.1964283585548401
0.43672868609428406,0.1363312155008316
0.24514400959014893,0.11964677274227142
0.4482452869415283,0.46044087409973145
0.08920824527740479,0.06812132894992828
0.21214228868484497,0.188224196434021
0.3470098376274109,0.31743255257606506
0.4351798892021179,0.10247152298688889
0.18760991096496582,0.17164023220539093
0.10579733550548553,0.12188580632209778
0.15630006790161133,0.20364733040332794
0.10249927639961243,0.32059088349342346
0.21399027109146118,0.543106734752655
0.42548149824142456,0.6100084781646729
0.38084718585014343,0.3033714294433594
0.23752988874912262,0.3582186996936798
0.33198320865631104,0.248969167470932
0.07923019677400589,0.5178354382514954
0.24991798400878906,0.3575064539909363
0.08147135376930237,0.418232262134552
0.2689589262008667,0.320991575717926
0.13267099857330322,0.5168799757957458
0.41215673089027405,0.43324458599090576
0.08392496407032013,0.5014363527297974
0.20034575462341309,0.3049769401550293
0.18720422685146332,0.49470531940460205
0.35407906770706177,0.28891658782958984
0.3144824206829071,0.3248113989830017
0.4468330144882202,0.26662757992744446
0.3083127737045288,0.2699381411075592
0.18860851228237152,0.6707201600074768
0.5300800800323486,0.2572925090789795
4.469396114349365,0.19381795823574066
